setting,iteration,avg_loss_mean,avg_loss_sem
YOLOv4 default,1149,0.6811873333333334,0.0371799121226025
YOLOv4 default,1150,0.6814003333333334,0.03824962997787617
YOLOv4 default,1151,0.6816943333333333,0.040206403761645276
YOLOv4 default,1152,0.6864673333333333,0.030776930756295003
YOLOv4 default,1153,0.6831223333333334,0.02865680565085911
YOLOv4 default,1154,0.695364,0.02601065693775021
YOLOv4 default,1155,0.6850236666666666,0.01603516650296398
YOLOv4 default,1156,0.6945733333333334,0.007137320326596283
YOLOv4 default,1157,0.690493,0.014138397021350519
YOLOv4 default,1158,0.6857696666666667,0.03228378603537351
YOLOv4 default,1159,0.676764,0.037539698600281814
YOLOv4 default,1160,0.6773763333333332,0.047765043474397785
YOLOv4 default,1161,0.6682663333333334,0.04454053056985789
YOLOv4 default,1162,0.6814066666666667,0.04780791917780058
YOLOv4 default,1163,0.708094,0.042383111900063844
YOLOv4 default,1164,0.6963856666666667,0.026579524239116435
YOLOv4 default,1165,0.6993953333333334,0.027988535416805526
YOLOv4 default,1166,0.7155116666666667,0.018587211341254097
YOLOv4 default,1167,0.7187966666666666,0.018137685945137667
YOLOv4 default,1168,0.7082259999999999,0.0217628819859258
YOLOv4 default,1169,0.7163783333333335,0.010452422882332654
YOLOv4 default,1170,0.701845,0.026566511632755484
YOLOv4 default,1171,0.7078393333333334,0.043122396316892124
YOLOv4 default,1172,0.691839,0.044060365061280825
YOLOv4 default,1173,0.687696,0.04350049469833648
YOLOv4 default,1174,0.682832,0.052537906527890255
YOLOv4 default,1175,0.671444,0.03710971093033918
YOLOv4 default,1176,0.6721236666666667,0.043258710345753223
YOLOv4 default,1177,0.6755786666666667,0.05748996233063452
YOLOv4 default,1178,0.6732596666666667,0.06338773004910159
YOLOv4 default,1179,0.659118,0.05336729631837585
YOLOv4 default,1180,0.647218,0.05946139791775277
YOLOv4 default,1181,0.644091,0.06734571880478621
YOLOv4 default,1182,0.661415,0.07420495536912163
YOLOv4 default,1183,0.6681529999999999,0.07333813701160763
YOLOv4 default,1184,0.6648743333333332,0.06890135381914576
YOLOv4 default,1185,0.6721566666666666,0.06892601494678513
YOLOv4 default,1186,0.6667563333333334,0.05917866923234344
YOLOv4 default,1187,0.6691666666666668,0.058198874838302904
YOLOv4 default,1188,0.6755216666666666,0.05190988278524409
YOLOv4 default,1189,0.6878869999999999,0.04990384508565781
YOLOv4 default,1190,0.6930109999999999,0.039289263983095096
YOLOv4 default,1191,0.675461,0.04648716523945076
YOLOv4 default,1192,0.6912750000000001,0.054770520711419225
YOLOv4 default,1193,0.705149,0.05151976379021937
YOLOv4 default,1194,0.6839023333333333,0.06169978394703751
YOLOv4 default,1195,0.6806106666666666,0.055015933244631776
YOLOv4 default,1196,0.688714,0.05277065833396434
YOLOv4 default,1197,0.6876066666666666,0.05248073844860714
YOLOv4 default,1198,0.6972873333333333,0.0568908171773891
YOLOv4 default,1199,0.6910850000000001,0.04823074116162844
YOLOv4 default,1200,0.6917263333333334,0.05130288541701247
YOLOv4 default,1201,0.6892923333333333,0.05260127782457171
YOLOv4 default,1202,0.6896969999999999,0.057604472676462674
YOLOv4 default,1203,0.687401,0.03855618094417546
YOLOv4 default,1204,0.6800056666666666,0.0433862096613403
YOLOv4 default,1205,0.68832,0.05482269625802802
YOLOv4 default,1206,0.6932443333333334,0.038303800187158704
YOLOv4 default,1207,0.687192,0.04210472011940388
YOLOv4 default,1208,0.7006996666666666,0.041708346296368284
YOLOv4 default,1209,0.707553,0.03300259304963778
YOLOv4 default,1210,0.693296,0.03456595992205818
YOLOv4 default,1211,0.6973526666666667,0.04137667555653921
YOLOv4 default,1212,0.6896803333333333,0.03473382597859196
YOLOv4 default,1213,0.6744133333333333,0.024148975025407967
YOLOv4 default,1214,0.659467,0.019917532536268972
YOLOv4 default,1215,0.6581353333333333,0.01976906507933825
YOLOv4 default,1216,0.6520576666666666,0.035176978462877956
YOLOv4 default,1217,0.641828,0.044952723836641235
YOLOv4 default,1218,0.6428183333333334,0.04249663410331589
YOLOv4 default,1219,0.633761,0.03080411375666137
YOLOv4 default,1220,0.628752,0.024215143010108367
YOLOv4 default,1221,0.6305823333333334,0.01973356671877755
YOLOv4 default,1222,0.6482789999999999,0.01353407500841239
YOLOv4 default,1223,0.6402913333333333,0.02647176187520916
YOLOv4 default,1224,0.662595,0.037523090655399535
YOLOv4 default,1225,0.6689953333333335,0.039874918450630625
YOLOv4 default,1226,0.673757,0.05365217024812075
YOLOv4 default,1227,0.6878436666666666,0.056465862519854526
YOLOv4 default,1228,0.6772586666666668,0.03486162370158785
YOLOv4 default,1229,0.6732136666666667,0.03359809402497575
YOLOv4 default,1230,0.6870036666666667,0.047861002651195875
YOLOv4 default,1231,0.6788433333333334,0.05771721043828935
YOLOv4 default,1232,0.6678323333333335,0.0481800139488472
YOLOv4 default,1233,0.6813883333333334,0.0432778686795508
YOLOv4 default,1234,0.70743,0.07001618040853129
YOLOv4 default,1235,0.7087563333333334,0.06940513626846681
YOLOv4 default,1236,0.723672,0.08016550955990986
YOLOv4 default,1237,0.7165896666666667,0.06985779586496492
YOLOv4 default,1238,0.7137213333333333,0.06589274373134302
YOLOv4 default,1239,0.7170156666666667,0.049860705026882425
YOLOv4 default,1240,0.6982693333333333,0.050652493799526896
YOLOv4 default,1241,0.7019676666666665,0.046222856169263755
YOLOv4 default,1242,0.6911996666666665,0.04505200966783957
YOLOv4 default,1243,0.7015866666666666,0.036506120264659436
YOLOv4 default,1244,0.6787353333333334,0.03270665771843878
YOLOv4 default,1245,0.68013,0.03898500410841754
YOLOv4 default,1246,0.6934763333333333,0.04312084013688872
YOLOv4 default,1247,0.713218,0.0509413754656599
YOLOv4 default,1248,0.6967463333333334,0.04104808396800568
YOLOv4 default,1249,0.6903633333333333,0.04962674205954328
YOLOv4 default,1250,0.6990966666666667,0.05619094590273813
YOLOv4 default,1251,0.6847703333333334,0.05404571106120365
YOLOv4 default,1252,0.6749930000000001,0.056954882445083975
YOLOv4 default,1253,0.6735373333333333,0.0520520003148561
YOLOv4 default,1254,0.6760086666666666,0.03884169407708395
YOLOv4 default,1255,0.668123,0.03709784430844108
YOLOv4 default,1256,0.6548696666666666,0.03762538776027579
YOLOv4 default,1257,0.6451379999999999,0.028110739068903892
YOLOv4 default,1258,0.6385649999999999,0.018538379729631158
YOLOv4 default,1259,0.622385,0.009180401026099037
YOLOv4 default,1260,0.6150256666666666,0.013642654584468214
YOLOv4 default,1261,0.6277986666666666,0.01538653452788436
YOLOv4 default,1262,0.6258813333333334,0.029486380162900838
YOLOv4 default,1263,0.628546,0.0340092311586134
YOLOv4 default,1264,0.6194696666666667,0.022444086513922663
YOLOv4 default,1265,0.629352,0.002295922254781297
YOLOv4 default,1266,0.6426996666666667,0.014702537789254075
YOLOv4 default,1267,0.6391736666666666,0.013414180871169289
YOLOv4 default,1268,0.643916,0.01919766996278456
YOLOv4 default,1269,0.6434799999999999,0.011479005285011992
YOLOv4 default,1270,0.6345276666666667,0.016657474211629757
YOLOv4 default,1271,0.635058,0.02011163226427265
YOLOv4 default,1272,0.6289946666666667,0.013228789744761642
YOLOv4 default,1273,0.6502556666666667,0.0153620838466372
YOLOv4 default,1274,0.6711273333333333,0.02416406771312404
YOLOv4 default,1275,0.6960313333333334,0.019923856866692357
YOLOv4 default,1276,0.6964583333333333,0.019722445642239985
YOLOv4 default,1277,0.715442,0.023646418312294176
YOLOv4 default,1278,0.7181196666666668,0.03160940042842388
YOLOv4 default,1279,0.7142643333333334,0.02705372051020792
YOLOv4 default,1280,0.7022973333333334,0.03736116654287505
YOLOv4 default,1281,0.6915866666666667,0.023634797018614543
YOLOv4 default,1282,0.7024496666666667,0.009920888944265254
YOLOv4 default,1283,0.6989756666666667,0.006865831251769709
YOLOv4 default,1284,0.7096283333333333,0.010613591935710445
YOLOv4 default,1285,0.7002436666666667,0.016020882251334058
YOLOv4 default,1286,0.692708,0.012338469529618859
YOLOv4 default,1287,0.6857389999999999,0.012086524231556418
YOLOv4 default,1288,0.6876666666666668,0.015351869944009352
YOLOv4 default,1289,0.6690643333333334,0.009785969570995211
YOLOv4 default,1290,0.6609606666666666,0.016148150330954663
YOLOv4 default,1291,0.666377,0.01745196811250809
YOLOv4 default,1292,0.6694576666666666,0.004488893305828406
YOLOv4 default,1293,0.6820743333333333,0.013758088824800894
YOLOv4 default,1294,0.662629,0.014550435881214466
YOLOv4 default,1295,0.6567666666666666,0.021528418964501556
YOLOv4 default,1296,0.6640723333333334,0.008913708288049606
YOLOv4 default,1297,0.6701959999999999,0.0035299845608727535
YOLOv4 default,1298,0.6679976666666666,0.008789075536015016
YOLOv4 default,1299,0.6634369999999999,0.01100659366016572
YOLOv4 default,1300,0.6741036666666668,0.03436847922313572
YOLOv4 default,1301,0.673628,0.03276854371191985
YOLOv4 default,1302,0.6564313333333334,0.03221942030480651
YOLOv4 default,1303,0.677525,0.02844427337795784
YOLOv4 default,1304,0.6631243333333333,0.009631085389392889
YOLOv4 default,1305,0.6594276666666666,0.01847198599982628
YOLOv4 default,1306,0.6599119999999999,0.01442917115891739
YOLOv4 default,1307,0.6360406666666667,0.01479505902132344
YOLOv4 default,1308,0.6255513333333332,0.022822723298891796
YOLOv4 default,1309,0.6456219999999999,0.017436281379162633
YOLOv4 default,1310,0.636429,0.011753606978285458
YOLOv4 default,1311,0.6486613333333334,0.0116839866103617
YOLOv4 default,1312,0.6488783333333333,0.016689606349794814
YOLOv4 default,1313,0.646531,0.024673125974090365
YOLOv4 default,1314,0.624746,0.017999108672375957
YOLOv4 default,1315,0.610131,0.015419422827503401
YOLOv4 default,1316,0.6258366666666667,0.008128519859796813
YOLOv4 default,1317,0.6129126666666667,0.016637217519097917
YOLOv4 default,1318,0.627142,0.020819217956814153
YOLOv4 default,1319,0.6377566666666666,0.031836494532393365
YOLOv4 default,1320,0.6388726666666666,0.01721277529756443
YOLOv4 default,1321,0.6310209999999999,0.01429557925840481
YOLOv4 default,1322,0.6205799999999999,0.01782644432671116
YOLOv4 default,1323,0.6132883333333333,0.01880149606044984
YOLOv4 default,1324,0.6217546666666668,0.02104401839267188
YOLOv4 default,1325,0.623074,0.019771154501781973
YOLOv4 default,1326,0.6174540000000001,0.01770625670019875
YOLOv4 default,1327,0.6094406666666666,0.010763143597997352
YOLOv4 default,1328,0.6172399999999999,0.016445732222474432
YOLOv4 default,1329,0.632273,0.02860043756658277
YOLOv4 default,1330,0.6364406666666667,0.03781207771040597
YOLOv4 default,1331,0.6289486666666667,0.03441700372554885
YOLOv4 default,1332,0.623797,0.02696832079187232
YOLOv4 default,1333,0.6209606666666666,0.021349529341676648
YOLOv4 default,1334,0.608253,0.027027674138433225
YOLOv4 default,1335,0.6062493333333333,0.024067848777524284
YOLOv4 default,1336,0.6063926666666667,0.029063812954332836
YOLOv4 default,1337,0.5902106666666667,0.020117719820540732
YOLOv4 default,1338,0.5805646666666666,0.015978613543664477
YOLOv4 default,1339,0.57793,0.0042102647185183195
YOLOv4 default,1340,0.5811933333333333,0.012790222076953068
YOLOv4 default,1341,0.594286,0.007125731564782185
YOLOv4 default,1342,0.6277806666666667,0.009262108369288514
YOLOv4 default,1343,0.6433373333333333,0.016143866888422717
YOLOv4 default,1344,0.6349443333333333,0.014448127564190142
YOLOv4 default,1345,0.6267516666666667,0.014646826008084871
YOLOv4 default,1346,0.6263386666666667,0.024089407577697813
YOLOv4 default,1347,0.611881,0.03346457805401609
YOLOv4 default,1348,0.6188083333333333,0.040759578687442004
YOLOv4 default,1349,0.6229326666666667,0.03732149613977327
YOLOv4 default,1350,0.6235036666666667,0.035387836160340615
YOLOv4 default,1351,0.6144769999999999,0.037165567523358665
YOLOv4 default,1352,0.5948859999999999,0.039151124151591526
YOLOv4 default,1353,0.5919623333333334,0.04139333428759327
YOLOv4 default,1354,0.577519,0.042342822721212155
YOLOv4 default,1355,0.5635303333333334,0.04445053967926349
YOLOv4 default,1356,0.5786466666666666,0.039111029366549664
YOLOv4 default,1357,0.584127,0.022238918371479614
YOLOv4 default,1358,0.5771,0.026503074482029453
YOLOv4 default,1359,0.5690046666666667,0.026353209610553673
YOLOv4 default,1360,0.5636906666666667,0.026661164955376144
YOLOv4 default,1361,0.5700356666666667,0.019707158532991105
YOLOv4 default,1362,0.5750323333333333,0.020744769335371695
YOLOv4 default,1363,0.5618393333333332,0.016746622588185107
YOLOv4 default,1364,0.5517666666666666,0.015247229762958413
YOLOv4 default,1365,0.5522486666666667,0.011623714643396548
YOLOv4 default,1366,0.5561583333333333,0.015758073214845913
YOLOv4 default,1367,0.5651413333333334,0.016333263986247334
YOLOv4 default,1368,0.5710533333333333,0.0026521209332238996
YOLOv4 default,1369,0.5845986666666667,0.004961844829406829
YOLOv4 default,1370,0.579284,0.0015442801991003342
YOLOv4 default,1371,0.591066,0.00500542515676742
YOLOv4 default,1372,0.6039046666666668,0.009739329585642855
YOLOv4 default,1373,0.6198453333333334,0.006147526151044622
YOLOv4 default,1374,0.6323216666666668,0.009213156938735917
YOLOv4 default,1375,0.6418159999999999,0.008282501816077885
YOLOv4 default,1376,0.6447633333333334,0.01669901149103674
YOLOv4 default,1377,0.66804,0.007815402484837251
YOLOv4 default,1378,0.6691883333333334,0.008803650764187413
YOLOv4 default,1379,0.6643179999999999,0.016172850284762206
YOLOv4 default,1380,0.6538173333333334,0.01459583589399539
YOLOv4 default,1381,0.647138,0.0067778427984130606
YOLOv4 default,1382,0.6426773333333333,0.010447680465591924
YOLOv4 default,1383,0.6337733333333334,0.014797265043844373
YOLOv4 default,1384,0.626398,0.01586622656252369
YOLOv4 default,1385,0.6205546666666667,0.018560401273799154
YOLOv4 default,1386,0.611641,0.01055049716048174
YOLOv4 default,1387,0.601299,0.015273359846477803
YOLOv4 default,1388,0.601581,0.013243410701175117
YOLOv4 default,1389,0.604367,0.013012912407809928
YOLOv4 default,1390,0.6042136666666666,0.018269056464719564
YOLOv4 default,1391,0.6063616666666666,0.010913442022468358
YOLOv4 default,1392,0.5877403333333334,0.009066217813644513
YOLOv4 default,1393,0.594583,0.01790008324934089
YOLOv4 default,1394,0.5901406666666666,0.008284841928351907
YOLOv4 default,1395,0.5897566666666667,0.018742591712757103
YOLOv4 default,1396,0.5633736666666667,0.019171941619054778
YOLOv4 default,1397,0.5649526666666667,0.014324559706245006
YOLOv4 default,1398,0.5529776666666667,0.015239366875883563
YOLOv4 default,1399,0.555578,0.0063014043672819445
YOLOv4 default,1400,0.5443133333333333,0.013309720775099352
YOLOv4 default,1401,0.5663276666666667,0.024505801369834424
YOLOv4 default,1402,0.5757746666666667,0.03867022521412451
YOLOv4 default,1403,0.5666886666666667,0.03780607733479427
YOLOv4 default,1404,0.559559,0.03130490655365919
YOLOv4 default,1405,0.5722556666666666,0.03699586002664504
YOLOv4 default,1406,0.5609656666666666,0.034526642414872084
YOLOv4 default,1407,0.577956,0.027960611587254908
YOLOv4 default,1408,0.5873723333333333,0.027639714978832733
YOLOv4 default,1409,0.5959353333333334,0.02496356367677587
YOLOv4 default,1410,0.6020663333333333,0.03304407605170875
YOLOv4 default,1411,0.625244,0.017411013956688464
YOLOv4 default,1412,0.6099643333333332,0.01860742992582383
YOLOv4 default,1413,0.6089793333333333,0.01391764215343644
YOLOv4 default,1414,0.618319,0.025253011087789143
YOLOv4 default,1415,0.6031633333333334,0.0177375518165401
YOLOv4 default,1416,0.6332263333333333,0.018401862010254424
YOLOv4 default,1417,0.6407176666666666,0.020176610958676327
YOLOv4 default,1418,0.6429936666666666,0.02810434439924034
YOLOv4 default,1419,0.6518916666666668,0.029511029804314057
YOLOv4 default,1420,0.6422793333333333,0.02156862589761138
YOLOv4 default,1421,0.635882,0.019436973178284033
YOLOv4 default,1422,0.6303743333333333,0.017236895982488
YOLOv4 default,1423,0.638531,0.01936532427648281
YOLOv4 default,1424,0.6308763333333333,0.011281063562940835
YOLOv4 default,1425,0.6091626666666666,0.006202449901271098
YOLOv4 default,1426,0.6198933333333333,0.00945691134097761
YOLOv4 default,1427,0.6188183333333334,0.01105616760505696
YOLOv4 default,1428,0.6554356666666666,0.030965910344190512
YOLOv4 default,1429,0.64328,0.018658525450849558
YOLOv4 default,1430,0.6276923333333334,0.02202691396400726
YOLOv4 default,1431,0.6225183333333333,0.012580753148272865
YOLOv4 default,1432,0.6276120000000001,0.01739287513130975
YOLOv4 default,1433,0.6198353333333334,0.009686624701675578
YOLOv4 default,1434,0.6108669999999999,0.001799614403143077
YOLOv4 default,1435,0.6037296666666667,0.009662377283969932
YOLOv4 default,1436,0.592256,0.00713144452407783
YOLOv4 default,1437,0.5837263333333333,0.007121881992220241
YOLOv4 default,1438,0.5675393333333333,0.006170885439798022
YOLOv4 default,1439,0.5628346666666667,0.011455330030649982
YOLOv4 default,1440,0.5752183333333333,0.006080563963244763
YOLOv4 default,1441,0.575349,0.0069723311022928305
YOLOv4 default,1442,0.5725813333333333,0.019271480632732357
YOLOv4 default,1443,0.5993956666666667,0.03980000528615264
YOLOv4 default,1444,0.5852240000000001,0.02983459513718933
YOLOv4 default,1445,0.5729193333333334,0.02968742362422925
YOLOv4 default,1446,0.5619816666666667,0.030356615843081785
YOLOv4 default,1447,0.5603563333333333,0.02763856707774685
YOLOv4 default,1448,0.5543556666666666,0.028030410463954634
YOLOv4 default,1449,0.557871,0.023034487773770908
YOLOv4 default,1450,0.552277,0.025265793562311335
YOLOv4 default,1451,0.56131,0.02453500623598863
YOLOv4 default,1452,0.5791383333333333,0.02609008040318092
YOLOv4 default,1453,0.5650516666666666,0.030431648505754316
YOLOv4 default,1454,0.577184,0.04097338353533101
YOLOv4 default,1455,0.5682093333333333,0.041289938347953234
YOLOv4 default,1456,0.5670096666666667,0.04342126950905256
YOLOv4 default,1457,0.5738789999999999,0.04853494980938992
YOLOv4 default,1458,0.579811,0.054095815820942486
YOLOv4 default,1459,0.5900163333333334,0.059363179964052146
YOLOv4 default,1460,0.5909696666666667,0.06197668905949862
YOLOv4 default,1461,0.6027633333333334,0.04879851440817074
YOLOv4 default,1462,0.5989676666666667,0.050947491597831504
YOLOv4 default,1463,0.619476,0.06075274961130017
YOLOv4 default,1464,0.6050223333333333,0.06113845794951362
YOLOv4 default,1465,0.607085,0.05255587810131234
YOLOv4 default,1466,0.5962413333333333,0.057147304055202616
YOLOv4 default,1467,0.6250956666666666,0.06562291926182837
YOLOv4 default,1468,0.6189343333333334,0.05769832510952502
YOLOv4 default,1469,0.6167966666666667,0.05527649110406501
YOLOv4 default,1470,0.627025,0.05805217764505765
YOLOv4 default,1471,0.6246223333333334,0.05827955706859063
YOLOv4 default,1472,0.6076576666666668,0.06297657695348151
YOLOv4 default,1473,0.596329,0.06330040272647032
YOLOv4 default,1474,0.5752083333333332,0.0553689999377911
YOLOv4 default,1475,0.5656773333333334,0.05449831598111798
YOLOv4 default,1476,0.568146,0.05457643242584965
YOLOv4 default,1477,0.550105,0.0473174540981796
YOLOv4 default,1478,0.543855,0.043391832852892165
YOLOv4 default,1479,0.5492363333333333,0.04564488019604292
YOLOv4 default,1480,0.554796,0.051221170938717635
YOLOv4 default,1481,0.5709110000000001,0.03142479214463215
YOLOv4 default,1482,0.5730366666666667,0.017214555908042217
YOLOv4 default,1483,0.5691916666666667,0.01739629964804139
YOLOv4 default,1484,0.5850443333333334,0.020186114206993316
YOLOv4 default,1485,0.5758766666666667,0.020036559754054013
YOLOv4 default,1486,0.5804300000000001,0.03159556529535962
YOLOv4 default,1487,0.5769859999999999,0.036477648896276194
YOLOv4 default,1488,0.5937146666666667,0.03237107590804553
YOLOv4 default,1489,0.6002503333333333,0.038035784135176935
YOLOv4 default,1490,0.6111523333333333,0.036197704827485654
YOLOv4 default,1491,0.5986853333333333,0.0362069498132303
YOLOv4 default,1492,0.5965416666666666,0.04295986915844962
YOLOv4 default,1493,0.6077673333333333,0.060419846674011936
YOLOv4 default,1494,0.6094573333333334,0.049974946110804136
YOLOv4 default,1495,0.6067033333333334,0.04935992912722269
YOLOv4 default,1496,0.6110836666666667,0.045596413771016864
YOLOv4 default,1497,0.6060646666666667,0.03595431356751386
YOLOv4 default,1498,0.5940433333333334,0.025164221773073852
YOLOv4 default,1499,0.5987816666666667,0.020325963530530223
YOLOv4 default,1500,0.5866986666666666,0.009112651504608556
YOLOv4 default,1501,0.5840953333333334,0.005016585569665671
YOLOv4 default,1502,0.5822813333333333,0.016361634090490802
YOLOv4 default,1503,0.5835226666666666,0.02810052313471129
YOLOv4 default,1504,0.585538,0.03804006856373072
YOLOv4 default,1505,0.5848376666666667,0.02986287865859182
YOLOv4 default,1506,0.5820820000000001,0.03562825620674316
YOLOv4 default,1507,0.5712506666666667,0.03962906317899079
YOLOv4 default,1508,0.588593,0.0538989858655368
YOLOv4 default,1509,0.592482,0.05906772081546173
YOLOv4 default,1510,0.6115006666666667,0.044737570587942185
YOLOv4 default,1511,0.6349026666666667,0.028677984455753574
YOLOv4 default,1512,0.634334,0.03012822263260811
YOLOv4 default,1513,0.630186,0.026918480566332104
YOLOv4 default,1514,0.6239363333333333,0.028800037756533885
YOLOv4 default,1515,0.6379090000000001,0.03045158445795555
YOLOv4 default,1516,0.64105,0.03292693584792447
YOLOv4 default,1517,0.6486633333333333,0.026942810484019242
YOLOv4 default,1518,0.6514196666666666,0.039861204214680285
YOLOv4 default,1519,0.6379256666666667,0.036259280859449544
YOLOv4 default,1520,0.6444946666666667,0.04203182472576912
YOLOv4 default,1521,0.6499186666666666,0.05317469284453945
YOLOv4 default,1522,0.6530956666666666,0.04403265537202031
YOLOv4 default,1523,0.6445006666666667,0.04944551004332389
YOLOv4 default,1524,0.6495863333333333,0.045845235311619645
YOLOv4 default,1525,0.6456540000000001,0.05073265516739028
YOLOv4 default,1526,0.6443173333333333,0.057329508310390326
YOLOv4 default,1527,0.6425903333333335,0.06409462187093219
YOLOv4 default,1528,0.6291793333333333,0.06777003550570447
YOLOv4 default,1529,0.6073896666666667,0.06813489506690225
YOLOv4 default,1530,0.5992576666666667,0.07575508749545767
YOLOv4 default,1531,0.614438,0.06288382044956661
YOLOv4 default,1532,0.6053639999999999,0.05502731033162836
YOLOv4 default,1533,0.5955480000000001,0.05077959024385029
YOLOv4 default,1534,0.5842426666666666,0.049427545040976684
YOLOv4 default,1535,0.576585,0.04608055456480531
YOLOv4 default,1536,0.5828386666666666,0.04675613501396842
YOLOv4 default,1537,0.5764943333333333,0.053714433768877363
YOLOv4 default,1538,0.5771586666666667,0.05804738823964818
YOLOv4 default,1539,0.570006,0.057228140362354386
YOLOv4 default,1540,0.5606523333333334,0.05931297262919058
YOLOv4 default,1541,0.5691533333333334,0.06650337071490772
YOLOv4 default,1542,0.5968033333333334,0.05776810065636956
YOLOv4 default,1543,0.611588,0.050875237290191916
YOLOv4 default,1544,0.6028866666666667,0.05363063045913637
YOLOv4 default,1545,0.608726,0.06491443922836683
YOLOv4 default,1546,0.6095866666666666,0.06750575542212023
YOLOv4 default,1547,0.6011173333333334,0.07274651196754692
YOLOv4 default,1548,0.586824,0.06931463751858861
YOLOv4 default,1549,0.5846616666666667,0.07623715595939934
YOLOv4 default,1550,0.5886006666666667,0.07159684556909228
YOLOv4 default,1551,0.5996883333333334,0.06739294924132976
YOLOv4 default,1552,0.6131713333333333,0.0611168735575082
YOLOv4 default,1553,0.6227663333333333,0.05820736299740018
YOLOv4 default,1554,0.6288386666666667,0.05523040520502372
YOLOv4 default,1555,0.6153353333333333,0.046417940412206066
YOLOv4 default,1556,0.619841,0.03636326748703055
YOLOv4 default,1557,0.6248183333333334,0.02759448327917092
YOLOv4 default,1558,0.6244626666666667,0.013378838643336907
YOLOv4 default,1559,0.6324146666666667,0.008358101784762173
YOLOv4 default,1560,0.6425883333333333,0.01866700770819412
YOLOv4 default,1561,0.6236970000000001,0.00935800080145328
YOLOv4 default,1562,0.6493156666666667,0.008122308709829862
YOLOv4 default,1563,0.643293,0.014882362413272947
YOLOv4 default,1564,0.6360946666666667,0.014276552412181924
YOLOv4 default,1565,0.6293733333333333,0.017654221424665308
YOLOv4 default,1566,0.6180270000000001,0.014613880536439772
YOLOv4 default,1567,0.618424,0.009259016272441344
YOLOv4 default,1568,0.6271046666666668,0.018620649830527147
YOLOv4 default,1569,0.6112586666666667,0.02016168224076992
YOLOv4 default,1570,0.6323913333333334,0.017143081659310177
YOLOv4 default,1571,0.626976,0.024556913697232643
YOLOv4 default,1572,0.6211323333333333,0.011156692555492292
YOLOv4 default,1573,0.6181793333333333,0.01688429092710472
YOLOv4 default,1574,0.6048206666666667,0.015254610891282805
YOLOv4 default,1575,0.6261153333333332,0.02232284962643535
YOLOv4 default,1576,0.6303463333333333,0.01872319008015933
YOLOv4 default,1577,0.628878,0.019989372534757882
YOLOv4 default,1578,0.6094003333333333,0.020710075585998664
YOLOv4 default,1579,0.6099446666666667,0.016353628550807242
YOLOv4 default,1580,0.5942016666666666,0.010645915794853477
YOLOv4 default,1581,0.6054303333333333,0.03290776826390862
YOLOv4 default,1582,0.6021519999999999,0.04172289962358802
YOLOv4 default,1583,0.604915,0.05638326803523661
YOLOv4 default,1584,0.6113653333333334,0.06575896125075106
YOLOv4 default,1585,0.6034653333333333,0.06622952395604581
YOLOv4 default,1586,0.5995750000000001,0.06148316829019143
YOLOv4 default,1587,0.5973386666666666,0.056155722285840495
YOLOv4 default,1588,0.5939576666666667,0.06405369800496388
YOLOv4 default,1589,0.6044876666666666,0.06296241202848288
YOLOv4 default,1590,0.6024729999999999,0.06210478346579542
YOLOv4 default,1591,0.5806680000000001,0.057815317558008235
YOLOv4 default,1592,0.5690986666666666,0.05617875574845394
YOLOv4 default,1593,0.5523756666666667,0.05256215146640955
YOLOv4 default,1594,0.552615,0.049752034032121084
YOLOv4 default,1595,0.543703,0.044355626895956866
YOLOv4 default,1596,0.5327643333333333,0.04489199266882435
YOLOv4 default,1597,0.5130473333333333,0.04771094444091886
YOLOv4 default,1598,0.5124833333333333,0.04683214314383279
YOLOv4 default,1599,0.5246913333333333,0.047310502267232143
YOLOv4 default,1600,0.5293463333333333,0.03894462965687454
YOLOv4 default,1601,0.534891,0.035669470026901164
YOLOv4 default,1602,0.530799,0.0392955029785004
YOLOv4 default,1603,0.5422846666666666,0.030403006042897227
YOLOv4 default,1604,0.557206,0.03763909086309073
YOLOv4 default,1605,0.5593750000000001,0.03389838285720034
YOLOv4 default,1606,0.54868,0.03783481091534622
YOLOv4 default,1607,0.5457446666666667,0.04677911261924969
YOLOv4 default,1608,0.5504483333333333,0.03999196798664007
YOLOv4 default,1609,0.5628423333333333,0.04734218260471077
YOLOv4 default,1610,0.56913,0.041931679316876094
YOLOv4 default,1611,0.5770556666666666,0.048869670827393324
YOLOv4 default,1612,0.5787326666666667,0.041654333593410336
YOLOv4 default,1613,0.5887683333333333,0.04404509739775562
YOLOv4 default,1614,0.5935053333333333,0.03623978690763937
YOLOv4 default,1615,0.5755376666666666,0.026373083483818203
YOLOv4 default,1616,0.5648153333333333,0.0238857494218717
YOLOv4 default,1617,0.5787486666666667,0.021299969282711297
YOLOv4 default,1618,0.5757013333333333,0.025311684155302227
YOLOv4 default,1619,0.601207,0.018277554768987386
YOLOv4 default,1620,0.6127816666666667,0.015060879050632393
YOLOv4 default,1621,0.620018,0.020286928854149722
YOLOv4 default,1622,0.6220426666666666,0.012916627298864744
YOLOv4 default,1623,0.6409036666666666,0.00953579460652219
YOLOv4 default,1624,0.628195,0.00907022493289629
YOLOv4 default,1625,0.6291943333333333,0.0072457459780051565
YOLOv4 default,1626,0.6265603333333334,0.024994698106687398
YOLOv4 default,1627,0.6283846666666667,0.022880663964239413
YOLOv4 default,1628,0.6183396666666666,0.021701116778738493
YOLOv4 default,1629,0.6106613333333334,0.01703923669391065
