setting,iteration,map50_mean,map50_sem
YOLOv4 no aug,1468,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1469,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1470,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1471,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1472,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1473,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1474,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1475,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1476,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1477,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1478,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1479,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1480,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1481,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1482,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1483,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1484,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1485,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1486,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1487,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1488,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1489,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1490,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1491,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1492,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1493,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1494,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1495,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1496,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1497,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1498,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1499,0.3666333333333333,0.014780317242122306
YOLOv4 no aug,1500,0.37603333333333333,0.006977366627572004
YOLOv4 no aug,1501,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1502,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1503,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1504,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1505,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1506,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1507,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1508,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1509,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1510,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1511,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1512,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1513,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1514,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1515,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1516,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1517,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1518,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1519,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1520,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1521,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1522,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1523,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1524,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1525,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1526,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1527,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1528,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1529,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1530,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1531,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1532,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1533,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1534,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1535,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1536,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1537,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1538,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1539,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1540,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1541,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1542,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1543,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1544,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1545,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1546,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1547,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1548,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1549,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1550,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1551,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1552,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1553,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1554,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1555,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1556,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1557,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1558,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1559,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1560,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1561,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1562,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1563,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1564,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1565,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1566,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1567,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1568,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1569,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1570,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1571,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1572,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1573,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1574,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1575,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1576,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1577,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1578,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1579,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1580,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1581,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1582,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1583,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1584,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1585,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1586,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1587,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1588,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1589,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1590,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1591,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1592,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1593,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1594,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1595,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1596,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1597,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1598,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1599,0.3760333333333333,0.013950547579854259
YOLOv4 no aug,1600,0.39162399999999997,0.0035201097284033676
YOLOv4 no aug,1601,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1602,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1603,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1604,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1605,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1606,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1607,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1608,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1609,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1610,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1611,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1612,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1613,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1614,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1615,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1616,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1617,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1618,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1619,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1620,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1621,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1622,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1623,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1624,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1625,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1626,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1627,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1628,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1629,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1630,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1631,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1632,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1633,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1634,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1635,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1636,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1637,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1638,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1639,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1640,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1641,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1642,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1643,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1644,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1645,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1646,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1647,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1648,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1649,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1650,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1651,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1652,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1653,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1654,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1655,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1656,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1657,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1658,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1659,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1660,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1661,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1662,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1663,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1664,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1665,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1666,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1667,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1668,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1669,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1670,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1671,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1672,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1673,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1674,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1675,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1676,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1677,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1678,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1679,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1680,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1681,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1682,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1683,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1684,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1685,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1686,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1687,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1688,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1689,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1690,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1691,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1692,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1693,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1694,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1695,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1696,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1697,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1698,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1699,0.39163333333333333,0.007052501526251376
YOLOv4 no aug,1700,0.4093166666666666,0.006774077917981822
YOLOv4 no aug,1701,0.4093,0.013559252683438492
YOLOv4 no aug,1702,0.4093,0.013559252683438492
YOLOv4 no aug,1703,0.4093,0.013559252683438492
YOLOv4 no aug,1704,0.4093,0.013559252683438492
YOLOv4 no aug,1705,0.4093,0.013559252683438492
YOLOv4 no aug,1706,0.4093,0.013559252683438492
YOLOv4 no aug,1707,0.4093,0.013559252683438492
YOLOv4 no aug,1708,0.4093,0.013559252683438492
YOLOv4 no aug,1709,0.4093,0.013559252683438492
YOLOv4 no aug,1710,0.4093,0.013559252683438492
YOLOv4 no aug,1711,0.4093,0.013559252683438492
YOLOv4 no aug,1712,0.4093,0.013559252683438492
YOLOv4 no aug,1713,0.4093,0.013559252683438492
YOLOv4 no aug,1714,0.4093,0.013559252683438492
YOLOv4 no aug,1715,0.4093,0.013559252683438492
YOLOv4 no aug,1716,0.4093,0.013559252683438492
YOLOv4 no aug,1717,0.4093,0.013559252683438492
YOLOv4 no aug,1718,0.4093,0.013559252683438492
YOLOv4 no aug,1719,0.4093,0.013559252683438492
YOLOv4 no aug,1720,0.4093,0.013559252683438492
YOLOv4 no aug,1721,0.4093,0.013559252683438492
YOLOv4 no aug,1722,0.4093,0.013559252683438492
YOLOv4 no aug,1723,0.4093,0.013559252683438492
YOLOv4 no aug,1724,0.4093,0.013559252683438492
YOLOv4 no aug,1725,0.4093,0.013559252683438492
YOLOv4 no aug,1726,0.4093,0.013559252683438492
YOLOv4 no aug,1727,0.4093,0.013559252683438492
YOLOv4 no aug,1728,0.4093,0.013559252683438492
YOLOv4 no aug,1729,0.4093,0.013559252683438492
YOLOv4 no aug,1730,0.4093,0.013559252683438492
YOLOv4 no aug,1731,0.4093,0.013559252683438492
YOLOv4 no aug,1732,0.4093,0.013559252683438492
YOLOv4 no aug,1733,0.4093,0.013559252683438492
YOLOv4 no aug,1734,0.4093,0.013559252683438492
YOLOv4 no aug,1735,0.4093,0.013559252683438492
YOLOv4 no aug,1736,0.4093,0.013559252683438492
YOLOv4 no aug,1737,0.4093,0.013559252683438492
YOLOv4 no aug,1738,0.4093,0.013559252683438492
YOLOv4 no aug,1739,0.4093,0.013559252683438492
YOLOv4 no aug,1740,0.4093,0.013559252683438492
YOLOv4 no aug,1741,0.4093,0.013559252683438492
YOLOv4 no aug,1742,0.4093,0.013559252683438492
YOLOv4 no aug,1743,0.4093,0.013559252683438492
YOLOv4 no aug,1744,0.4093,0.013559252683438492
YOLOv4 no aug,1745,0.4093,0.013559252683438492
YOLOv4 no aug,1746,0.4093,0.013559252683438492
YOLOv4 no aug,1747,0.4093,0.013559252683438492
YOLOv4 no aug,1748,0.4093,0.013559252683438492
YOLOv4 no aug,1749,0.4093,0.013559252683438492
YOLOv4 no aug,1750,0.4093,0.013559252683438492
YOLOv4 no aug,1751,0.4093,0.013559252683438492
YOLOv4 no aug,1752,0.4093,0.013559252683438492
YOLOv4 no aug,1753,0.4093,0.013559252683438492
YOLOv4 no aug,1754,0.4093,0.013559252683438492
YOLOv4 no aug,1755,0.4093,0.013559252683438492
YOLOv4 no aug,1756,0.4093,0.013559252683438492
YOLOv4 no aug,1757,0.4093,0.013559252683438492
YOLOv4 no aug,1758,0.4093,0.013559252683438492
YOLOv4 no aug,1759,0.4093,0.013559252683438492
YOLOv4 no aug,1760,0.4093,0.013559252683438492
YOLOv4 no aug,1761,0.4093,0.013559252683438492
YOLOv4 no aug,1762,0.4093,0.013559252683438492
YOLOv4 no aug,1763,0.4093,0.013559252683438492
YOLOv4 no aug,1764,0.4093,0.013559252683438492
YOLOv4 no aug,1765,0.4093,0.013559252683438492
YOLOv4 no aug,1766,0.4093,0.013559252683438492
YOLOv4 no aug,1767,0.4093,0.013559252683438492
YOLOv4 no aug,1768,0.4093,0.013559252683438492
YOLOv4 no aug,1769,0.4093,0.013559252683438492
YOLOv4 no aug,1770,0.4093,0.013559252683438492
YOLOv4 no aug,1771,0.4093,0.013559252683438492
YOLOv4 no aug,1772,0.4093,0.013559252683438492
YOLOv4 no aug,1773,0.4093,0.013559252683438492
YOLOv4 no aug,1774,0.4093,0.013559252683438492
YOLOv4 no aug,1775,0.4093,0.013559252683438492
YOLOv4 no aug,1776,0.4093,0.013559252683438492
YOLOv4 no aug,1777,0.4093,0.013559252683438492
YOLOv4 no aug,1778,0.4093,0.013559252683438492
YOLOv4 no aug,1779,0.4093,0.013559252683438492
YOLOv4 no aug,1780,0.4093,0.013559252683438492
YOLOv4 no aug,1781,0.4093,0.013559252683438492
YOLOv4 no aug,1782,0.4093,0.013559252683438492
YOLOv4 no aug,1783,0.4093,0.013559252683438492
YOLOv4 no aug,1784,0.4093,0.013559252683438492
YOLOv4 no aug,1785,0.4093,0.013559252683438492
YOLOv4 no aug,1786,0.4093,0.013559252683438492
YOLOv4 no aug,1787,0.4093,0.013559252683438492
YOLOv4 no aug,1788,0.4093,0.013559252683438492
YOLOv4 no aug,1789,0.4093,0.013559252683438492
YOLOv4 no aug,1790,0.4093,0.013559252683438492
YOLOv4 no aug,1791,0.4093,0.013559252683438492
YOLOv4 no aug,1792,0.4093,0.013559252683438492
YOLOv4 no aug,1793,0.4093,0.013559252683438492
YOLOv4 no aug,1794,0.4093,0.013559252683438492
YOLOv4 no aug,1795,0.4093,0.013559252683438492
YOLOv4 no aug,1796,0.4093,0.013559252683438492
YOLOv4 no aug,1797,0.4093,0.013559252683438492
YOLOv4 no aug,1798,0.4093,0.013559252683438492
YOLOv4 no aug,1799,0.4093,0.013559252683438492
YOLOv4 no aug,1800,0.3923015555555555,0.006534568816241627
YOLOv4 no aug,1801,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1802,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1803,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1804,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1805,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1806,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1807,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1808,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1809,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1810,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1811,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1812,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1813,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1814,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1815,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1816,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1817,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1818,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1819,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1820,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1821,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1822,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1823,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1824,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1825,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1826,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1827,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1828,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1829,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1830,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1831,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1832,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1833,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1834,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1835,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1836,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1837,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1838,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1839,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1840,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1841,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1842,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1843,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1844,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1845,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1846,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1847,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1848,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1849,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1850,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1851,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1852,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1853,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1854,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1855,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1856,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1857,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1858,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1859,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1860,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1861,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1862,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1863,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1864,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1865,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1866,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1867,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1868,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1869,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1870,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1871,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1872,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1873,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1874,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1875,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1876,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1877,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1878,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1879,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1880,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1881,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1882,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1883,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1884,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1885,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1886,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1887,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1888,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1889,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1890,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1891,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1892,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1893,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1894,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1895,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1896,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1897,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1898,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1899,0.3922999999999999,0.013073255141700562
YOLOv4 no aug,1900,0.4182831111111111,0.002803232907656423
YOLOv4 no aug,1901,0.4182666666666666,0.005605156356229298
YOLOv4 no aug,1902,0.4182666666666666,0.005605156356229298
YOLOv4 no aug,1903,0.4182666666666666,0.005605156356229298
YOLOv4 no aug,1904,0.4182666666666666,0.005605156356229298
YOLOv4 no aug,1905,0.4182666666666666,0.005605156356229298
YOLOv4 no aug,1906,0.4182666666666666,0.005605156356229298
YOLOv4 no aug,1907,0.4182666666666666,0.005605156356229298
YOLOv4 no aug,1908,0.4182666666666666,0.005605156356229298
YOLOv4 no aug,1909,0.4182666666666666,0.005605156356229298
YOLOv4 no aug,1910,0.4182666666666666,0.005605156356229298
YOLOv4 no aug,1911,0.4182666666666666,0.005605156356229298
YOLOv4 no aug,1912,0.4182666666666666,0.005605156356229298
YOLOv4 no aug,1913,0.4182666666666666,0.005605156356229298
YOLOv4 no aug,1914,0.4182666666666666,0.005605156356229298
YOLOv4 no aug,1915,0.4182666666666666,0.005605156356229298
YOLOv4 no aug,1916,0.4182666666666666,0.005605156356229298
